path,surface,area,file_name,detected_role,classification,imports_count,exports_count,route_reference,screen_id_guess,owner_guess,used_by_guess,duplication_risk,dead_risk,notes
dsh/frontend/app-field/parts/FieldStoreCard.tsx,app-field,parts,FieldStoreCard.tsx,SECTION_OR_PART_CANDIDATE,SECTION,TBD,1,,TBD,dsh,DshFieldStoresScreen,LOW,LOW,Store card component — section within stores list
dsh/frontend/app-field/data/field-finance.preview-data.ts,app-field,data,field-finance.preview-data.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,DshFieldFinanceScreen,LOW,LOW,Preview-only; not runtime truth
dsh/frontend/app-field/data/field-onboarding.storage.ts,app-field,data,field-onboarding.storage.ts,UNKNOWN,REGISTRY,TBD,TBD,,,,DshFieldStoreOnboardingScreen,LOW,LOW,Local storage for onboarding — review if runtime-safe or preview-only
dsh/frontend/app-field/data/field-state.preview-data.ts,app-field,data,field-state.preview-data.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,DshFieldSurface,LOW,LOW,Preview-only; not runtime truth
dsh/frontend/app-field/data/field-stores.preview-data.ts,app-field,data,field-stores.preview-data.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,DshFieldStoresScreen,LOW,LOW,Preview-only; not runtime truth
dsh/frontend/app-field/data/field-visit.preview-data.ts,app-field,data,field-visit.preview-data.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,DshFieldStoreVisitScreen,LOW,LOW,Preview-only; not runtime truth
dsh/frontend/app-field/types/DshFieldStoreVisitTypes.ts,app-field,types,DshFieldStoreVisitTypes.ts,UNKNOWN,REGISTRY,TBD,TBD,,,,DshFieldStoreVisitScreen,LOW,LOW,Visit type definitions
dsh/frontend/app-field/contracts/dsh-field-binding.contracts.ts,app-field,contracts,dsh-field-binding.contracts.ts,BRIDGE_CONTRACT,BRIDGE,TBD,TBD,,,,app-field shell,LOW,LOW,Binding contract between DSH and app-field shell
dsh/frontend/app-field/mobile-entry.tsx,app-field,root,mobile-entry.tsx,UNKNOWN,APP_SHELL_MOUNT,TBD,TBD,,,,app-field composition,LOW,LOW,Mobile entry point for field surface — distinct from DshFieldSurface; needs classification
dsh/frontend/app-field/dsh-field.routes.ts,app-field,root,dsh-field.routes.ts,ROUTE_META_OR_MAP,ROUTE_META,TBD,1,,,,dsh-field.screen-registry,LOW,LOW,Route ID type definitions for app-field
dsh/frontend/app-field/dsh-field.screen-registry.ts,app-field,root,dsh-field.screen-registry.ts,ROUTE_META_OR_MAP,REGISTRY,TBD,1,,,,app-field shell,LOW,LOW,9 screens registered including 1 WLT bridge; P0–P2
dsh/frontend/app-field/dsh-field.types.ts,app-field,root,dsh-field.types.ts,UNKNOWN,REGISTRY,TBD,TBD,,,,multiple,LOW,LOW,Field surface type definitions
dsh/frontend/app-field/DshFieldSurface.tsx,app-field,root,DshFieldSurface.tsx,REAL_SCREEN_CANDIDATE,APP_SHELL_MOUNT,TBD,1,,,,app-field shell,LOW,LOW,Surface mount point; owns providers and navigation host only
dsh/frontend/app-field/index.ts,app-field,root,index.ts,INDEX_PUBLIC_OR_BARREL,REGISTRY,TBD,TBD,,,,app-field composition,LOW,LOW,Public barrel export
dsh/frontend/control-panel/DshControlPanelSurfaceHost.tsx,control-panel,root,DshControlPanelSurfaceHost.tsx,REAL_SCREEN_CANDIDATE,APP_SHELL_MOUNT,TBD,1,,,,control-panel shell,LOW,LOW,Control panel surface host — mounts sections
dsh/frontend/control-panel/surface-catalog.ts,control-panel,root,surface-catalog.ts,ROUTE_META_OR_MAP,ROUTE_META,TBD,TBD,,,,DshControlPanelSurfaceHost,LOW,LOW,Surface catalog for control panel navigation
dsh/frontend/control-panel/surface-meta.ts,control-panel,root,surface-meta.ts,ROUTE_META_OR_MAP,ROUTE_META,TBD,TBD,,,,DshControlPanelSurfaceHost,LOW,LOW,Surface metadata for control panel
dsh/frontend/control-panel/fixture-locations.ts,control-panel,root,fixture-locations.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,TBD,,,,control-panel preview,LOW,LOW,Fixture location data — not runtime truth
dsh/frontend/control-panel/index.ts,control-panel,root,index.ts,INDEX_PUBLIC_OR_BARREL,REGISTRY,TBD,TBD,,,,control-panel shell,LOW,LOW,Public barrel export
dsh/frontend/control-panel/operations/OperationsHubScreen.tsx,control-panel,operations,OperationsHubScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,ops.hub,dsh/ops,control-panel shell,LOW,LOW,Operations hub — primary ops workspace entry
dsh/frontend/control-panel/operations/CommandCenterScreen.tsx,control-panel,operations,CommandCenterScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,ops.command-center,dsh/ops,control-panel shell,LOW,LOW,Live order command center
dsh/frontend/control-panel/operations/LiveOrdersScreen.tsx,control-panel,operations,LiveOrdersScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,ops.live-orders,dsh/ops,control-panel shell,LOW,LOW,Live orders monitoring
dsh/frontend/control-panel/operations/DispatchAssignmentScreen.tsx,control-panel,operations,DispatchAssignmentScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,ops.dispatch,dsh/ops,control-panel shell,LOW,LOW,Manual and auto dispatch assignment screen
dsh/frontend/control-panel/operations/ExceptionsEscalationsScreen.tsx,control-panel,operations,ExceptionsEscalationsScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,ops.exceptions,dsh/ops,control-panel shell,LOW,LOW,Exceptions and escalations screen
dsh/frontend/control-panel/operations/CaptainOperationsScreen.tsx,control-panel,operations,CaptainOperationsScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,ops.captain,dsh/ops,control-panel shell,LOW,LOW,Captain-focused ops view
dsh/frontend/control-panel/operations/PartnerStoresScreen.tsx,control-panel,operations,PartnerStoresScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,ops.partner-stores,dsh/ops,control-panel shell,LOW,LOW,Partner stores operational view
dsh/frontend/control-panel/operations/AreaCapacityScreen.tsx,control-panel,operations,AreaCapacityScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,ops.area-capacity,dsh/ops,control-panel shell,LOW,LOW,Area capacity monitoring
dsh/frontend/control-panel/operations/GeoHeatmapScreen.tsx,control-panel,operations,GeoHeatmapScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,ops.geo-heatmap,dsh/ops,control-panel shell,LOW,LOW,Geographic heatmap for order density
dsh/frontend/control-panel/operations/AuditSupportSlaScreen.tsx,control-panel,operations,AuditSupportSlaScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,ops.audit-sla,dsh/ops,control-panel shell,LOW,LOW,Audit and support SLA monitoring
dsh/frontend/control-panel/operations/AwnakScreen.tsx,control-panel,operations,AwnakScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,ops.awnak,dsh/ops,control-panel shell,MEDIUM,LOW,Awnak proxy operations screen — relationship to app-client AwnakOrderCreateScreen needs Loop 3 analysis
dsh/frontend/control-panel/operations/ControlPanelDshSheinProxyScreen.tsx,control-panel,operations,ControlPanelDshSheinProxyScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,ops.shein-proxy,dsh/ops,control-panel shell,MEDIUM,LOW,Shein proxy ops screen — relationship to app-client SheinOrderCreateScreen needs Loop 3 analysis
dsh/frontend/control-panel/operations/operations.ui.tsx,control-panel,operations,operations.ui.tsx,UNKNOWN,REGISTRY,TBD,TBD,,,,ops screens,LOW,LOW,Shared ops UI components — not a screen
dsh/frontend/control-panel/operations/operations.registry.ts,control-panel,operations,operations.registry.ts,ROUTE_META_OR_MAP,REGISTRY,TBD,TBD,,,,control-panel,LOW,LOW,Operations section registry
dsh/frontend/control-panel/operations/operations.types.ts,control-panel,operations,operations.types.ts,UNKNOWN,REGISTRY,TBD,TBD,,,,ops screens,LOW,LOW,Operations type definitions
dsh/frontend/control-panel/operations/flow-meta.ts,control-panel,operations,flow-meta.ts,ROUTE_META_OR_MAP,ROUTE_META,TBD,TBD,,,,control-panel,LOW,LOW,Flow metadata for operations section
dsh/frontend/control-panel/operations/operations.preview-data.ts,control-panel,operations,operations.preview-data.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,ops screens,LOW,LOW,Preview-only; not runtime truth
dsh/frontend/control-panel/operations/geo-heatmap.preview-data.ts,control-panel,operations,geo-heatmap.preview-data.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,GeoHeatmapScreen,LOW,LOW,Preview-only; not runtime truth
dsh/frontend/control-panel/operations/index.ts,control-panel,operations,index.ts,INDEX_PUBLIC_OR_BARREL,REGISTRY,TBD,TBD,,,,control-panel,LOW,LOW,Operations section barrel export
dsh/frontend/control-panel/partners/ControlPanelDshPartnerApprovalsScreen.tsx,control-panel,partners,ControlPanelDshPartnerApprovalsScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,partners.approvals,dsh/ops,control-panel shell,LOW,LOW,Partner approvals workspace
dsh/frontend/control-panel/partners/DshPartnerPromotionEligibilityScreen.tsx,control-panel,partners,DshPartnerPromotionEligibilityScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,partners.promotions,dsh/ops,control-panel shell,LOW,LOW,Partner promotion eligibility workspace
dsh/frontend/control-panel/partners/PartnerIntakeLane.tsx,control-panel,partners,PartnerIntakeLane.tsx,SECTION_OR_PART_CANDIDATE,SECTION,TBD,1,,TBD,dsh/ops,ControlPanelDshPartnerApprovalsScreen,LOW,LOW,Partner intake lane — section within partner approvals
dsh/frontend/control-panel/partners/PartnerTopologyLane.tsx,control-panel,partners,PartnerTopologyLane.tsx,SECTION_OR_PART_CANDIDATE,SECTION,TBD,1,,TBD,dsh/ops,ControlPanelDshPartnerApprovalsScreen,LOW,LOW,Partner topology lane — section within partner approvals
dsh/frontend/control-panel/partners/closure-workspaces.tsx,control-panel,partners,closure-workspaces.tsx,WORKSPACE_CANDIDATE,WORKSPACE,TBD,TBD,,,,control-panel,LOW,LOW,Partner closure workspace definitions
dsh/frontend/control-panel/partners/workflow.ts,control-panel,partners,workflow.ts,ROUTE_META_OR_MAP,ROUTE_META,TBD,TBD,,,,partners section,LOW,LOW,Partner workflow metadata
dsh/frontend/control-panel/partners/index.ts,control-panel,partners,index.ts,INDEX_PUBLIC_OR_BARREL,REGISTRY,TBD,TBD,,,,control-panel,LOW,LOW,Partners section barrel export
dsh/frontend/control-panel/marketing/ControlPanelDshMarketingScreen.tsx,control-panel,marketing,ControlPanelDshMarketingScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,marketing.hub,dsh/marketing,control-panel shell,LOW,LOW,Marketing hub — primary marketing workspace entry
dsh/frontend/control-panel/marketing/GrowthCommandDeckScreen.tsx,control-panel,marketing,GrowthCommandDeckScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,marketing.growth,dsh/marketing,control-panel shell,LOW,LOW,Growth signals command deck
dsh/frontend/control-panel/marketing/SmartSignalLayerScreen.tsx,control-panel,marketing,SmartSignalLayerScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,marketing.smart-signal,dsh/marketing,control-panel shell,LOW,LOW,Smart signal targeting layer
dsh/frontend/control-panel/marketing/CampaignsCommandDeckScreen.tsx,control-panel,marketing,CampaignsCommandDeckScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,marketing.campaigns,dsh/marketing,control-panel shell,LOW,LOW,Campaigns command deck
dsh/frontend/control-panel/marketing/LoyaltyCommandDeckScreen.tsx,control-panel,marketing,LoyaltyCommandDeckScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,marketing.loyalty,dsh/marketing,control-panel shell,LOW,LOW,Loyalty program command deck
dsh/frontend/control-panel/marketing/PromosCommandDeckScreen.tsx,control-panel,marketing,PromosCommandDeckScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,marketing.promos,dsh/marketing,control-panel shell,LOW,LOW,Promotions command deck
dsh/frontend/control-panel/marketing/BannersCommandDeckScreen.tsx,control-panel,marketing,BannersCommandDeckScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,marketing.banners,dsh/marketing,control-panel shell,LOW,LOW,Banners command deck
dsh/frontend/control-panel/marketing/VideosCommandDeckScreen.tsx,control-panel,marketing,VideosCommandDeckScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,marketing.videos,dsh/marketing,control-panel shell,LOW,LOW,Videos command deck
dsh/frontend/control-panel/marketing/PartnerOffersCommandDeckScreen.tsx,control-panel,marketing,PartnerOffersCommandDeckScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,marketing.partner-offers,dsh/marketing,control-panel shell,LOW,LOW,Partner offers command deck
dsh/frontend/control-panel/marketing/MarketingMediaReviewCommandDeckScreen.tsx,control-panel,marketing,MarketingMediaReviewCommandDeckScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,marketing.media-review,dsh/marketing,control-panel shell,LOW,LOW,Media review command deck
dsh/frontend/control-panel/marketing/MarketingReviewQueue.tsx,control-panel,marketing,MarketingReviewQueue.tsx,SECTION_OR_PART_CANDIDATE,SECTION,TBD,1,,TBD,dsh/marketing,ControlPanelDshMarketingScreen,LOW,LOW,Review queue component — section within marketing hub
dsh/frontend/control-panel/marketing/loyaltyCommerceData.ts,control-panel,marketing,loyaltyCommerceData.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,LoyaltyCommandDeckScreen,LOW,LOW,Loyalty commerce data — review if runtime or preview-only
dsh/frontend/control-panel/marketing/closure-workspaces.tsx,control-panel,marketing,closure-workspaces.tsx,WORKSPACE_CANDIDATE,WORKSPACE,TBD,TBD,,,,control-panel,LOW,LOW,Marketing closure workspace definitions
dsh/frontend/control-panel/marketing/flow-meta.ts,control-panel,marketing,flow-meta.ts,ROUTE_META_OR_MAP,ROUTE_META,TBD,TBD,,,,marketing section,LOW,LOW,Flow metadata for marketing section
dsh/frontend/control-panel/marketing/section-catalog.ts,control-panel,marketing,section-catalog.ts,ROUTE_META_OR_MAP,ROUTE_META,TBD,TBD,,,,marketing section,LOW,LOW,Section catalog for marketing navigation
dsh/frontend/control-panel/marketing/section-meta.ts,control-panel,marketing,section-meta.ts,ROUTE_META_OR_MAP,ROUTE_META,TBD,TBD,,,,marketing section,LOW,LOW,Section metadata for marketing navigation
dsh/frontend/control-panel/marketing/index.ts,control-panel,marketing,index.ts,INDEX_PUBLIC_OR_BARREL,REGISTRY,TBD,TBD,,,,control-panel,LOW,LOW,Marketing section barrel export
dsh/frontend/control-panel/finance/FinanceHubScreen.tsx,control-panel,finance,FinanceHubScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,finance.hub,wlt.dsh,control-panel shell,LOW,LOW,Finance hub — WLT bridge; DSH presents only; WLT owns semantics
dsh/frontend/control-panel/finance/closure-workspaces.tsx,control-panel,finance,closure-workspaces.tsx,WORKSPACE_CANDIDATE,WORKSPACE,TBD,TBD,,,,control-panel,LOW,LOW,Finance closure workspace definitions
dsh/frontend/control-panel/finance/finance.registry.ts,control-panel,finance,finance.registry.ts,ROUTE_META_OR_MAP,REGISTRY,TBD,TBD,,,,control-panel finance,LOW,LOW,Finance section registry
dsh/frontend/control-panel/finance/finance.types.ts,control-panel,finance,finance.types.ts,UNKNOWN,REGISTRY,TBD,TBD,,,,finance screens,LOW,LOW,Finance type definitions — verify no WLT money semantics implemented here
dsh/frontend/control-panel/finance/index.ts,control-panel,finance,index.ts,INDEX_PUBLIC_OR_BARREL,REGISTRY,TBD,TBD,,,,control-panel,LOW,LOW,Finance section barrel export
dsh/frontend/control-panel/catalogs/ControlPanelDshCatalogScreen.tsx,control-panel,catalogs,ControlPanelDshCatalogScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,catalogs.hub,dsh,control-panel shell,LOW,LOW,Catalog hub workspace
dsh/frontend/control-panel/catalogs/ControlPanelDshCatalogCategoriesScreen.tsx,control-panel,catalogs,ControlPanelDshCatalogCategoriesScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,catalogs.categories,dsh,control-panel shell,LOW,LOW,Catalog categories workspace
dsh/frontend/control-panel/catalogs/CatalogAdoptionQueue.tsx,control-panel,catalogs,CatalogAdoptionQueue.tsx,SECTION_OR_PART_CANDIDATE,SECTION,TBD,1,,TBD,dsh,ControlPanelDshCatalogScreen,LOW,LOW,Catalog adoption queue — section within catalog hub
dsh/frontend/control-panel/catalogs/closure-workspaces.tsx,control-panel,catalogs,closure-workspaces.tsx,WORKSPACE_CANDIDATE,WORKSPACE,TBD,TBD,,,,control-panel,LOW,LOW,Catalogs closure workspace definitions
dsh/frontend/control-panel/catalogs/catalog.ts,control-panel,catalogs,catalog.ts,ROUTE_META_OR_MAP,ROUTE_META,TBD,TBD,,,,catalogs section,LOW,LOW,Catalog metadata
dsh/frontend/control-panel/catalogs/index.ts,control-panel,catalogs,index.ts,INDEX_PUBLIC_OR_BARREL,REGISTRY,TBD,TBD,,,,control-panel,LOW,LOW,Catalogs section barrel export
dsh/frontend/control-panel/support/closure-workspaces.tsx,control-panel,support,closure-workspaces.tsx,WORKSPACE_CANDIDATE,WORKSPACE,TBD,TBD,,,,control-panel,LOW,LOW,Support closure workspace definitions — MISSING: no support workspace screen file found
dsh/frontend/control-panel/support/index.ts,control-panel,support,index.ts,INDEX_PUBLIC_OR_BARREL,REGISTRY,TBD,TBD,,,,control-panel,LOW,LOW,Support section barrel export — minimal; no screen file
dsh/frontend/control-panel/control/closure-workspaces.tsx,control-panel,control,closure-workspaces.tsx,WORKSPACE_CANDIDATE,WORKSPACE,TBD,TBD,,,,control-panel,LOW,LOW,Control section closure workspace — purpose and owner need Loop 3 clarification
dsh/frontend/control-panel/control/index.ts,control-panel,control,index.ts,INDEX_PUBLIC_OR_BARREL,REGISTRY,TBD,TBD,,,,control-panel,LOW,LOW,Control section barrel export — purpose needs Loop 3 clarification
dsh/frontend/control-panel/dashboard/ControlPanelDshClosureDashboardScreen.tsx,control-panel,dashboard,ControlPanelDshClosureDashboardScreen.tsx,REAL_SCREEN_CANDIDATE,CONTROL_PANEL_SECTION,TBD,1,,dashboard.closure,dsh,control-panel shell,LOW,LOW,Closure dashboard — ops overview screen
dsh/frontend/control-panel/dashboard/index.ts,control-panel,dashboard,index.ts,INDEX_PUBLIC_OR_BARREL,REGISTRY,TBD,TBD,,,,control-panel,LOW,LOW,Dashboard section barrel export
dsh/frontend/control-panel/shared/ControlPanelDshDecisionBoard.tsx,control-panel,shared,ControlPanelDshDecisionBoard.tsx,SECTION_OR_PART_CANDIDATE,SECTION,TBD,1,,TBD,dsh,multiple CP screens,LOW,LOW,Decision board — shared ops component across control panel sections
dsh/frontend/control-panel/shared/ControlPanelDshWorkspaceFrame.tsx,control-panel,shared,ControlPanelDshWorkspaceFrame.tsx,SECTION_OR_PART_CANDIDATE,SECTION,TBD,1,,TBD,dsh,multiple CP screens,LOW,LOW,Workspace frame — shared layout wrapper for control panel workspaces
dsh/frontend/control-panel/shared/ControlPanelDshActionQueue.tsx,control-panel,shared,ControlPanelDshActionQueue.tsx,SECTION_OR_PART_CANDIDATE,SECTION,TBD,1,,TBD,dsh,ops + partners screens,LOW,LOW,Action queue — shared ops action component
dsh/frontend/control-panel/shared/journeyFixtures.ts,control-panel,shared,journeyFixtures.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,multiple CP screens,LOW,LOW,Journey fixture data — preview-only; not runtime truth
dsh/frontend/control-panel/shared/recommendation.preview-data.ts,control-panel,shared,recommendation.preview-data.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,SmartSignalLayerScreen,LOW,LOW,Preview-only; not runtime truth
dsh/frontend/control-panel/shared/index.ts,control-panel,shared,index.ts,INDEX_PUBLIC_OR_BARREL,REGISTRY,TBD,TBD,,,,control-panel screens,LOW,LOW,Shared section barrel export
dsh/frontend/shared/catalog.ts,shared,shared,catalog.ts,UNKNOWN,REGISTRY,TBD,TBD,,,,multiple surfaces,LOW,LOW,Cross-surface catalog model
dsh/frontend/shared/dshCrossSurfaceClosureMap.ts,shared,shared,dshCrossSurfaceClosureMap.ts,UNKNOWN,REGISTRY,TBD,TBD,,,,multiple surfaces,LOW,LOW,Cross-surface closure map — important; feeds Loop 2
dsh/frontend/shared/dshFinancePreviewModel.ts,shared,shared,dshFinancePreviewModel.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,TBD,,,,finance screens,LOW,LOW,Finance preview model — verify if preview-only or shared type
dsh/frontend/shared/dshStoreProductCardModel.ts,shared,shared,dshStoreProductCardModel.ts,UNKNOWN,REGISTRY,TBD,TBD,,,,StoreScreen or HomeScreen,LOW,LOW,Product card model — shared UI model
dsh/frontend/shared/workflow.ts,shared,shared,workflow.ts,UNKNOWN,REGISTRY,TBD,TBD,,,,multiple surfaces,LOW,LOW,Cross-surface workflow definitions
dsh/frontend/shared/banner.preview-store.ts,shared,shared,banner.preview-store.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,BannersCommandDeckScreen,LOW,LOW,Preview store — not runtime truth
dsh/frontend/shared/campaign.preview-store.ts,shared,shared,campaign.preview-store.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,CampaignsCommandDeckScreen,LOW,LOW,Preview store — not runtime truth
dsh/frontend/shared/catalog-adoption.preview-store.ts,shared,shared,catalog-adoption.preview-store.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,CatalogAdoptionQueue,LOW,LOW,Preview store — not runtime truth
dsh/frontend/shared/growth.preview-store.ts,shared,shared,growth.preview-store.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,GrowthCommandDeckScreen,LOW,LOW,Preview store — not runtime truth
dsh/frontend/shared/loyalty.preview-store.ts,shared,shared,loyalty.preview-store.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,LoyaltyCommandDeckScreen,LOW,LOW,Preview store — not runtime truth
dsh/frontend/shared/marketing-review.preview-store.ts,shared,shared,marketing-review.preview-store.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,MarketingReviewQueue,LOW,LOW,Preview store — not runtime truth
dsh/frontend/shared/news-ticker-fixtures.ts,shared,shared,news-ticker-fixtures.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,TBD,,,,TBD,LOW,LOW,News ticker fixtures — preview-only
dsh/frontend/shared/news-ticker.preview-store.ts,shared,shared,news-ticker.preview-store.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,TBD,LOW,LOW,Preview store — not runtime truth
dsh/frontend/shared/partner-offer.preview-store.ts,shared,shared,partner-offer.preview-store.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,PartnerOffersCommandDeckScreen,LOW,LOW,Preview store — not runtime truth
dsh/frontend/shared/promo.preview-store.ts,shared,shared,promo.preview-store.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,PromosCommandDeckScreen,LOW,LOW,Preview store — not runtime truth
dsh/frontend/shared/store-card-commercial-map.ts,shared,shared,store-card-commercial-map.ts,UNKNOWN,REGISTRY,TBD,TBD,,,,HomeScreen or StoreScreen,LOW,LOW,Store card commercial map — shared UI data model
dsh/frontend/shared/video.preview-store.ts,shared,shared,video.preview-store.ts,FIXTURE_PREVIEW_DATA,FIXTURE_PREVIEW_DATA,TBD,1,,,,VideosCommandDeckScreen,LOW,LOW,Preview store — not runtime truth
dsh/frontend/shared/index.ts,shared,shared,index.ts,INDEX_PUBLIC_OR_BARREL,REGISTRY,TBD,TBD,,,,multiple surfaces,LOW,LOW,Shared module barrel export
dsh/frontend/index.ts,dsh-frontend,root,index.ts,INDEX_PUBLIC_OR_BARREL,REGISTRY,TBD,TBD,,,,workspace,LOW,LOW,DSH frontend root barrel export
wlt/frontend/app-partner/dsh/WltDshPartnerBridge.tsx,wlt-bridge,app-partner,WltDshPartnerBridge.tsx,BRIDGE_CONTRACT,WLT_FINANCE_BRIDGE,TBD,1,wlt-dsh-partner-wallet-bridge,partner.wlt.dsh.wallet.bridge,wlt.dsh,dsh-partner.screen-registry,LOW,LOW,WLT-owned partner finance bridge — registered in dsh-partner.screen-registry; DO NOT touch WLT semantics
wlt/frontend/app-captain/dsh/WltDshCaptainBridge.tsx,wlt-bridge,app-captain,WltDshCaptainBridge.tsx,BRIDGE_CONTRACT,WLT_FINANCE_BRIDGE,TBD,1,wlt-dsh-captain-finance-bridge,captain.wlt.dsh.finance.bridge,wlt.dsh,dsh-captain.screen-registry,LOW,LOW,WLT-owned captain finance bridge — registered in dsh-captain.screen-registry; DO NOT touch WLT semantics
wlt/frontend/app-field/dsh/WltDshFieldBridge.tsx,wlt-bridge,app-field,WltDshFieldBridge.tsx,BRIDGE_CONTRACT,WLT_FINANCE_BRIDGE,TBD,1,wlt-dsh-field-finance-bridge,field.wlt.dsh.finance.bridge,wlt.dsh,dsh-field.screen-registry,LOW,LOW,WLT-owned field finance bridge — registered in dsh-field.screen-registry; DO NOT touch WLT semantics
