"operation_id","family","operation_type","trigger","preconditions","steps","state_effect","success_outcome","failure_modes","retry_policy","binding_chain","source_trace"
"dsh_partner_subscription_analytics_get","control_insights","READ","query_or_screen_load","actor entitlement + valid input + route context","authorize -> query -> normalize -> project","read_projection","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_partner_subscription_analytics_get/OP_SPEC.yaml"
"dsh_partner_subscription_get","general_dsh","READ","query_or_screen_load","actor entitlement + valid input + route context","authorize -> query -> normalize -> project","read_projection","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_partner_subscription_get/OP_SPEC.yaml"
"dsh_partner_subscription_upgrade_post","general_dsh","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_partner_subscription_upgrade_post/OP_SPEC.yaml"
"dsh_pricing_preview","order_lifecycle","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_pricing_preview/OP_SPEC.yaml"
"dsh_pricing_snapshot_get","order_lifecycle","READ","query_or_screen_load","actor entitlement + valid input + route context","authorize -> query -> normalize -> project","read_projection","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_pricing_snapshot_get/OP_SPEC.yaml"
"dsh_promo_apply","order_lifecycle","READ","query_or_screen_load","actor entitlement + valid input + route context","authorize -> query -> normalize -> project","read_projection","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_promo_apply/OP_SPEC.yaml"
"dsh_proxy_request_approve","proxy_flow","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_proxy_request_approve/OP_SPEC.yaml"
"dsh_proxy_request_create","proxy_flow","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_proxy_request_create/OP_SPEC.yaml"
"dsh_proxy_request_estimate","proxy_flow","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_proxy_request_estimate/OP_SPEC.yaml"
"dsh_proxy_request_offer","proxy_flow","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_proxy_request_offer/OP_SPEC.yaml"
"dsh_proxy_request_reject","proxy_flow","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_proxy_request_reject/OP_SPEC.yaml"
"dsh_proxy_request_schedule","proxy_flow","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_proxy_request_schedule/OP_SPEC.yaml"
"dsh_review_create","general_dsh","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_review_create/OP_SPEC.yaml"
"dsh_service_modes_resolve","general_dsh","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_service_modes_resolve/OP_SPEC.yaml"
"dsh_store_commission_set","general_dsh","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_store_commission_set/OP_SPEC.yaml"
"dsh_store_fulfillment_profile_update","general_dsh","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_store_fulfillment_profile_update/OP_SPEC.yaml"
"dsh_store_modes_set","general_dsh","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_store_modes_set/OP_SPEC.yaml"
"dsh_store_products","general_dsh","READ","query_or_screen_load","actor entitlement + valid input + route context","authorize -> query -> normalize -> project","read_projection","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_store_products/OP_SPEC.yaml"
"dsh_store_service_modes_get","general_dsh","READ","query_or_screen_load","actor entitlement + valid input + route context","authorize -> query -> normalize -> project","read_projection","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_store_service_modes_get/OP_SPEC.yaml"
"dsh_store_zones_set","general_dsh","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_store_zones_set/OP_SPEC.yaml"
"dsh_subscription_bundles_list","general_dsh","READ","query_or_screen_load","actor entitlement + valid input + route context","authorize -> query -> normalize -> project","read_projection","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_subscription_bundles_list/OP_SPEC.yaml"
"dsh_subscription_categories_get","general_dsh","READ","query_or_screen_load","actor entitlement + valid input + route context","authorize -> query -> normalize -> project","read_projection","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_subscription_categories_get/OP_SPEC.yaml"
"dsh_subscription_family_get","general_dsh","READ","query_or_screen_load","actor entitlement + valid input + route context","authorize -> query -> normalize -> project","read_projection","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_subscription_family_get/OP_SPEC.yaml"
"dsh_subscription_family_members_get","general_dsh","READ","query_or_screen_load","actor entitlement + valid input + route context","authorize -> query -> normalize -> project","read_projection","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_subscription_family_members_get/OP_SPEC.yaml"
"dsh_subscription_family_members_post","general_dsh","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_subscription_family_members_post/OP_SPEC.yaml"
"dsh_subscription_sync","general_dsh","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_subscription_sync/OP_SPEC.yaml"
"dsh_subscription_tier_get","general_dsh","READ","query_or_screen_load","actor entitlement + valid input + route context","authorize -> query -> normalize -> project","read_projection","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_subscription_tier_get/OP_SPEC.yaml"
"dsh_subscription_upgrade_post","general_dsh","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_subscription_upgrade_post/OP_SPEC.yaml"
"dsh_zone_set","general_dsh","MUTATION","primary_cta_or_workflow_step","actor entitlement + valid input + route context","authorize -> validate -> mutate -> emit_domain_event -> project","state_transition","normalized response + updated screen state","validation_error|policy_denied|not_found|upstream_failure|timeout","idempotent retry where safe; otherwise explicit user action","screen -> viewmodel -> api-client -> service-method -> contract","services/dsh/governance/operations/dsh_zone_set/OP_SPEC.yaml"
