"donor_path","top_bucket","file_role","derived_operation_id","surface_guess","extension","target_family_guess","target_status","matched_candidate_ids","canonical_targets","candidate_decisions","mapping_confidence","notes"
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_family_members_get.d.ts","packages","generated_artifact","dsh_subscription_family_members_get","app-client",".ts","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_family_members_get.d.ts.map","packages","generated_artifact","dsh_subscription_family_members_get","app-client",".map","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_family_members_get.js","packages","generated_artifact","dsh_subscription_family_members_get","app-client",".js","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_family_members_get.js.map","packages","generated_artifact","dsh_subscription_family_members_get","app-client",".map","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_family_members_get.tsx","packages","generated_artifact","dsh_subscription_family_members_get","app-client",".tsx","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","legacy_or_future_scope","Move to Legacy","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_family_members_post.d.ts","packages","generated_artifact","dsh_subscription_family_members_post","app-client",".ts","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_family_members_post.d.ts.map","packages","generated_artifact","dsh_subscription_family_members_post","app-client",".map","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_family_members_post.js","packages","generated_artifact","dsh_subscription_family_members_post","app-client",".js","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_family_members_post.js.map","packages","generated_artifact","dsh_subscription_family_members_post","app-client",".map","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_family_members_post.tsx","packages","generated_artifact","dsh_subscription_family_members_post","app-client",".tsx","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","legacy_or_future_scope","Move to Legacy","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_pro_catalog.d.ts","packages","generated_artifact","dsh_subscription_pro_catalog","app-client",".ts","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_pro_catalog.d.ts.map","packages","generated_artifact","dsh_subscription_pro_catalog","app-client",".map","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_pro_catalog.js","packages","generated_artifact","dsh_subscription_pro_catalog","app-client",".js","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_pro_catalog.js.map","packages","generated_artifact","dsh_subscription_pro_catalog","app-client",".map","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_pro_catalog.tsx","packages","generated_artifact","dsh_subscription_pro_catalog","app-client",".tsx","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_sync.d.ts","packages","generated_artifact","dsh_subscription_sync","app-client",".ts","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_sync.d.ts.map","packages","generated_artifact","dsh_subscription_sync","app-client",".map","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_sync.js","packages","generated_artifact","dsh_subscription_sync","app-client",".js","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_sync.js.map","packages","generated_artifact","dsh_subscription_sync","app-client",".map","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_sync.tsx","packages","generated_artifact","dsh_subscription_sync","app-client",".tsx","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","legacy_or_future_scope","Move to Legacy","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_tier_get.d.ts","packages","generated_artifact","dsh_subscription_tier_get","app-client",".ts","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_tier_get.d.ts.map","packages","generated_artifact","dsh_subscription_tier_get","app-client",".map","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_tier_get.js","packages","generated_artifact","dsh_subscription_tier_get","app-client",".js","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_tier_get.js.map","packages","generated_artifact","dsh_subscription_tier_get","app-client",".map","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_tier_get.tsx","packages","generated_artifact","dsh_subscription_tier_get","app-client",".tsx","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","legacy_or_future_scope","Move to Legacy","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_upgrade_post.d.ts","packages","generated_artifact","dsh_subscription_upgrade_post","app-client",".ts","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_upgrade_post.d.ts.map","packages","generated_artifact","dsh_subscription_upgrade_post","app-client",".map","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_upgrade_post.js","packages","generated_artifact","dsh_subscription_upgrade_post","app-client",".js","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_upgrade_post.js.map","packages","generated_artifact","dsh_subscription_upgrade_post","app-client",".map","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","","","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_subscription_upgrade_post.tsx","packages","generated_artifact","dsh_subscription_upgrade_post","app-client",".tsx","legacy_client_loyalty_subscription_marketing","generated_copy","dsh_client_loyalty_subscription_marketing_cluster","legacy_or_future_scope","Move to Legacy","high","Loyalty, promo, and subscription extras are outside current first-service truth."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_zone_set.d.ts","packages","generated_artifact","dsh_zone_set","app-client",".ts","legacy_ops_store_admin","generated_copy","dsh_partner_store_maintenance_workspace|dsh_ops_store_items_and_zone_admin_cluster","dsh_partner_store_maintenance_workspace","","medium","Donor mixes partner and CONTROL_PANEL/admin ownership here; clean target model narrows or defers it."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_zone_set.d.ts.map","packages","generated_artifact","dsh_zone_set","app-client",".map","legacy_ops_store_admin","generated_copy","dsh_partner_store_maintenance_workspace|dsh_ops_store_items_and_zone_admin_cluster","dsh_partner_store_maintenance_workspace","","medium","Donor mixes partner and CONTROL_PANEL/admin ownership here; clean target model narrows or defers it."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_zone_set.js","packages","generated_artifact","dsh_zone_set","app-client",".js","legacy_ops_store_admin","generated_copy","dsh_partner_store_maintenance_workspace|dsh_ops_store_items_and_zone_admin_cluster","dsh_partner_store_maintenance_workspace","","medium","Donor mixes partner and CONTROL_PANEL/admin ownership here; clean target model narrows or defers it."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_zone_set.js.map","packages","generated_artifact","dsh_zone_set","app-client",".map","legacy_ops_store_admin","generated_copy","dsh_partner_store_maintenance_workspace|dsh_ops_store_items_and_zone_admin_cluster","dsh_partner_store_maintenance_workspace","","medium","Donor mixes partner and CONTROL_PANEL/admin ownership here; clean target model narrows or defers it."
"packages/surfaces/dist/src/dsh/app-client/mobile/auto_dsh_zone_set.tsx","packages","generated_artifact","dsh_zone_set","app-client",".tsx","legacy_ops_store_admin","generated_copy","dsh_partner_store_maintenance_workspace|dsh_ops_store_items_and_zone_admin_cluster","dsh_partner_store_maintenance_workspace","","medium","Donor mixes partner and CONTROL_PANEL/admin ownership here; clean target model narrows or defers it."
"packages/surfaces/dist/src/dsh/app-client/mobile/banner-carousel.runtime.json","packages","generated_artifact","","app-client",".json","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/CategoryClockDial.d.ts","packages","generated_artifact","","app-client",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/CategoryClockDial.d.ts.map","packages","generated_artifact","","app-client",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/CategoryClockDial.js","packages","generated_artifact","","app-client",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/CategoryClockDial.js.map","packages","generated_artifact","","app-client",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/CategoryClockDial.tsx","packages","generated_artifact","","app-client",".tsx","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/index.d.ts","packages","generated_artifact","","app-client",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/index.d.ts.map","packages","generated_artifact","","app-client",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/index.js","packages","generated_artifact","","app-client",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/index.js.map","packages","generated_artifact","","app-client",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/index.ts","packages","generated_artifact","","app-client",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/UltimateBannerCarousel.d.ts","packages","generated_artifact","","app-client",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/UltimateBannerCarousel.d.ts.map","packages","generated_artifact","","app-client",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/UltimateBannerCarousel.js","packages","generated_artifact","","app-client",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/UltimateBannerCarousel.js.map","packages","generated_artifact","","app-client",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/app-client/mobile/UltimateBannerCarousel.tsx","packages","generated_artifact","","app-client",".tsx","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/checkoutConstants.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/checkoutConstants.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/checkoutConstants.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/checkoutConstants.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/checkoutConstants.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/ArrivalBellCaptainBlock.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/ArrivalBellCaptainBlock.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/ArrivalBellCaptainBlock.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/ArrivalBellCaptainBlock.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/ArrivalBellCaptainBlock.tsx","packages","generated_artifact","","",".tsx","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/ArrivalBellCustomerBlock.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/ArrivalBellCustomerBlock.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/ArrivalBellCustomerBlock.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/ArrivalBellCustomerBlock.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/ArrivalBellCustomerBlock.tsx","packages","generated_artifact","","",".tsx","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/DshStoreItemsList.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/DshStoreItemsList.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/DshStoreItemsList.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/DshStoreItemsList.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/DshStoreItemsList.tsx","packages","generated_artifact","","",".tsx","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/StoreCardPremium.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/StoreCardPremium.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/StoreCardPremium.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/StoreCardPremium.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/components/StoreCardPremium.tsx","packages","generated_artifact","","",".tsx","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeApi.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeApi.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeApi.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeApi.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeApi.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeRepository.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeRepository.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeRepository.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeRepository.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeRepository.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeSeed.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeSeed.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeSeed.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeSeed.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeSeed.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeTypes.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeTypes.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeTypes.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeTypes.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/data/dshHomeTypes.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/deliveryModes.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/deliveryModes.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/deliveryModes.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/deliveryModes.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/deliveryModes.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshBannersList.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshBannersList.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshBannersList.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshBannersList.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshBannersList.tsx","packages","generated_artifact","","",".tsx","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCartPrice.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCartPrice.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCartPrice.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCartPrice.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCartPrice.tsx","packages","generated_artifact","","",".tsx","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCategoriesList.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCategoriesList.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCategoriesList.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCategoriesList.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCategoriesList.tsx","packages","generated_artifact","","",".tsx","","generated_copy","dsh_client_discovery_split_variants","dsh_client_entry_discovery_home|dsh_client_category_or_store_detail","Merge","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/dshCategoriesSeed.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/dshCategoriesSeed.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/dshCategoriesSeed.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/dshCategoriesSeed.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/dshCategoriesSeed.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCategoryDetail.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCategoryDetail.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCategoryDetail.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCategoryDetail.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCategoryDetail.tsx","packages","generated_artifact","","",".tsx","","generated_copy","dsh_client_category_or_store_detail","dsh_client_category_or_store_detail","Keep","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCheckoutPaymentMethodSelect.d.ts","packages","generated_artifact","","",".ts","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCheckoutPaymentMethodSelect.d.ts.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCheckoutPaymentMethodSelect.js","packages","generated_artifact","","",".js","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCheckoutPaymentMethodSelect.js.map","packages","generated_artifact","","",".map","","generated_copy","","","","n/a","Supporting or cluster-level file without a single operation identity."
"packages/surfaces/dist/src/dsh/DshCheckoutPaymentMethodSelect.tsx","packages","generated_artifact","","",".tsx","","generated_copy","dsh_client_checkout_confirm","dsh_client_checkout_confirm","Keep","n/a","Supporting or cluster-level file without a single operation identity."
